,Skip,Loss,train-acc,test-acc
139,113261.0,1.908087695813179,48.58,80.63
140,114147.0,1.8444569014906884,50.029999999999994,80.68
141,115038.0,1.8637747902572155,49.614999999999995,81.5
142,115926.0,1.8722632823785146,49.45333333333333,80.88
143,116811.0,1.8841411196440458,49.045,80.65
144,117702.0,1.8912598613619804,48.918,80.95
145,118595.0,1.8512253414392472,50.38,81.3
146,119490.0,1.8664012247920037,49.76,81.16
147,120380.0,1.8662258763710657,49.516666666666666,81.1
148,121260.0,1.8679220620691777,49.4975,81.14
149,122140.0,1.8650769176959991,49.494,81.93
150,123049.0,1.9050535776615143,48.46,79.52
151,123955.0,1.991886680483818,46.52,78.2
152,124863.0,2.023781258861224,45.67,78.29
153,125770.0,2.0293074368461967,45.6275,78.85
154,126671.0,2.0255603992164133,45.83,79.84
155,127580.0,1.9598519423007965,48.06,79.75
156,128489.0,1.9520256330668926,48.015,80.27
157,129398.0,1.9363832387725513,48.31333333333333,80.62
158,130307.0,1.9162354092299938,48.7525,80.86
159,131215.0,1.9079606137752534,48.870000000000005,81.23
160,132125.0,1.8389293926954269,50.160000000000004,81.46
161,133035.0,1.8461509021818638,50.24999999999999,81.6
162,133945.0,1.8381467626988888,50.406666666666666,81.69
163,134854.0,1.8210493570491673,50.837500000000006,81.99
164,135763.0,1.8163528024971485,51.074,82.5
165,136671.0,1.75463756608963,52.49,82.57
166,137580.0,1.7442832959890366,52.835,83.03
167,138488.0,1.7481152612368265,52.736666666666665,83.16
168,139397.0,1.7464320033639669,52.73,83.32
169,140306.0,1.7408371257185935,52.796,83.54
170,141214.0,1.682033175587654,54.0,83.7
171,142119.0,1.6706097141802312,54.095000000000006,83.79
172,143024.0,1.6699298842946688,54.41666666666667,83.82
173,143929.0,1.6591432502046228,54.735,84.15
174,144830.0,1.6577622570157051,54.666000000000004,84.12
175,145731.0,1.6347029700875282,54.55,84.28
176,146635.0,1.6225810213387013,55.30500000000001,84.59
177,147535.0,1.6269298368791738,55.32,84.29
178,148436.0,1.628932822816074,55.2625,84.7
179,149333.0,1.6252022391498089,55.388000000000005,84.5
180,150234.0,1.594039962142706,56.18,84.65
181,151137.0,1.5942278569638728,56.315000000000005,84.84
182,152035.0,1.5920413492918015,56.42333333333334,85.04
183,152926.0,1.6001188816428185,56.294999999999995,84.99
184,153818.0,1.6006813759326934,56.25599999999999,85.28
185,154717.0,1.5836938628107309,56.84,85.27
186,155619.0,1.580223042525351,56.825,85.4
187,156520.0,1.5802710442890724,56.74333333333333,85.3
188,157419.0,1.5682389743067324,56.987500000000004,85.26
189,158313.0,1.5647319857269526,57.05,85.4
190,159204.0,1.5528197578787803,57.63,85.46
191,160097.0,1.5534503904879093,57.545,85.19
192,160994.0,1.5502142799099285,57.35666666666667,85.37
193,161894.0,1.549857501640916,57.4375,85.58
194,162784.0,1.551311346101761,57.464000000000006,85.46
195,163675.0,1.5156318024396895,58.78,85.4
196,164576.0,1.528264707788825,58.085,85.71
197,165472.0,1.5269950694143772,57.99999999999999,85.74
198,166368.0,1.526482588239014,57.93000000000001,85.65
199,167262.0,1.5293696041464806,57.843999999999994,85.73
200,168164.0,1.519594788610935,58.68,85.58
201,169064.0,1.5264243866503238,58.255,85.7
202,169960.0,1.5181419652005037,58.12666666666667,85.39
203,170854.0,1.5143407583534718,58.2325,85.69
204,171748.0,1.5163478255987168,58.028,85.49
205,172643.0,1.5190751023590565,58.39,85.81
206,173535.0,1.5216245185136794,58.035000000000004,85.89
207,174428.0,1.5089890195131301,58.42,85.98
208,175319.0,1.51232746681571,58.3475,85.72
209,176207.0,1.5056151521384715,58.416000000000004,86.02
210,177104.0,1.4927536567747592,58.940000000000005,86.13
211,177997.0,1.4937944998890162,58.73500000000001,86.09
212,178895.0,1.4931174301902452,58.71666666666666,86.03
213,179792.0,1.4959942639097572,58.597500000000004,86.13
214,180693.0,1.4926599938869476,58.696000000000005,85.87
215,181591.0,1.4914267723560333,58.08,86.02
216,182485.0,1.483227232798934,58.404999999999994,86.12
217,183375.0,1.4890322361588477,58.46666666666667,86.25
218,184271.0,1.480807191260159,58.855000000000004,86.25
219,185168.0,1.4787273727357388,58.940000000000005,86.28
220,186062.0,1.498297134667635,58.01,86.05
221,186960.0,1.4888571108430624,58.345,86.42
222,187852.0,1.4855978401601315,58.56333333333333,86.16
223,188745.0,1.4777923080325126,58.8625,86.22
224,189635.0,1.4731485113978386,58.986000000000004,86.29
225,190529.0,1.4689747400581836,59.88,86.07
226,191429.0,1.4596979933083056,60.06,86.34
227,192318.0,1.4567275000413258,59.873333333333335,86.11
228,193214.0,1.4617755160108208,59.7175,86.56
229,194105.0,1.459223343515396,59.852000000000004,86.44
230,195001.0,1.470940423220396,59.07,86.49
231,195900.0,1.4681602167338133,59.195,86.31
232,196788.0,1.4641771604220073,59.27333333333333,86.39
233,197684.0,1.459682398200035,59.495,86.21
234,198578.0,1.4545360034883021,59.678,86.39
235,199475.0,1.433241548448801,60.14000000000001,86.52
236,200370.0,1.4326830051988364,60.145,86.62
237,201265.0,1.4362612337370713,60.12333333333333,86.67
238,202161.0,1.4367819440588354,59.967499999999994,86.79
239,203046.0,1.435736242967844,59.955999999999996,86.61
240,203944.0,1.4075204152464866,60.9,86.75
241,204839.0,1.4256395979225636,60.355000000000004,86.52
242,205731.0,1.4268937441309293,60.24333333333334,86.64
243,206630.0,1.4320514724478126,60.177499999999995,86.45
244,207528.0,1.4282115515828133,60.194,86.68
245,208424.0,1.413794999450445,60.4,86.82
246,209318.0,1.4256275083273648,60.055,86.95
247,210206.0,1.4251607208251953,60.18333333333333,86.42
248,211089.0,1.4261458067074417,60.160000000000004,86.63
249,211980.0,1.4239019327759743,60.236000000000004,86.71
