,Skip,Loss,train-acc,test-acc
90,1820.0,0.23859198736189866,91.74,88.62
91,1905.0,0.23791455332492478,91.58,88.92
92,1974.0,0.2394507341145848,91.56333333333333,88.59
93,2046.0,0.2391569702627312,91.62,88.7
94,2135.0,0.23832695281363558,91.668,88.93
95,2211.0,0.22397455175267533,92.10000000000001,87.79
96,2296.0,0.22014888571039773,92.245,89.74
97,2369.0,0.22723333581645663,92.12666666666667,89.86
98,2443.0,0.2269329305285064,92.125,88.81
99,2515.0,0.229037676332728,92.116,87.25
100,2601.0,0.17339861984259913,94.23,91.04
101,2666.0,0.1631024813539698,94.62,91.38
102,2732.0,0.15973192508988238,94.64333333333333,91.48
103,2821.0,0.1530008358088671,94.9125,91.8
104,2912.0,0.15018104305451271,95.014,91.82
105,3232.0,0.13111341406696012,95.55,91.61
106,3536.0,0.13583140201799687,95.37,91.77
107,3838.0,0.1347124861771978,95.39666666666666,91.79
108,4151.0,0.13322146964290005,95.515,91.88
109,4448.0,0.13234086775955511,95.572,92.09
110,4736.0,0.12473277799319477,95.59,91.65
111,5045.0,0.12558480490301735,95.65,91.86
112,5340.0,0.1227798843595665,95.8,92.06
113,5653.0,0.12425657118676463,95.74000000000001,91.91
114,5952.0,0.12351943261162378,95.76599999999999,91.95
115,6276.0,0.11696533386933151,96.09,91.98
116,6590.0,0.12015030545106856,95.89,91.96
117,6891.0,0.11869184046238661,95.92333333333333,91.78
118,7211.0,0.11829377466850564,95.955,91.87
119,7530.0,0.11718829943196615,96.00999999999999,91.93
120,7849.0,0.1137677811057074,96.22,91.98
121,8170.0,0.11415025506549864,96.135,91.99
122,8501.0,0.1117889601213974,96.31666666666666,91.79
123,8813.0,0.11146519198718306,96.315,92.21
124,9124.0,0.11153752136828843,96.326,92.25
125,9422.0,0.113895485825371,96.15,92.01
126,9736.0,0.11071900481099146,96.325,92.03
127,10070.0,0.11072577888095596,96.26,92.17
128,10409.0,0.10933163145931393,96.3475,92.18
129,10700.0,0.10906953869046701,96.368,92.13
130,11047.0,0.09551302852298249,96.89,92.22
131,11379.0,0.09700911831438135,96.72500000000001,92.21
132,11715.0,0.09858866363917089,96.66666666666667,91.84
133,12029.0,0.10125777682808984,96.625,91.9
134,12354.0,0.1020747448548791,96.622,92.2
135,12696.0,0.09761664612524328,97.00999999999999,92.01
136,13047.0,0.09680958010304312,96.88,92.14
137,13377.0,0.09938850746739142,96.77333333333334,91.98
138,13703.0,0.09969800330821271,96.6875,92.06
139,14016.0,0.10163629891449091,96.636,91.92
140,14332.0,0.0979609535096679,96.67,92.02
141,14634.0,0.09769822366995504,96.7,92.31
142,14945.0,0.09624358199352476,96.79333333333334,92.31
143,15282.0,0.09596875292226469,96.8375,92.41
144,15603.0,0.09609543966625933,96.836,92.28
145,15958.0,0.09523262113620877,96.67999999999999,92.07
146,16288.0,0.09434979440303869,96.84,91.97
147,16620.0,0.09432805114457733,96.86333333333333,92.18
148,16948.0,0.09361406649975106,96.855,91.98
149,17300.0,0.09323443922111764,96.852,92.18
