,Skip,Loss,train-acc,test-acc
59,1016.0,1.3521589510709047,61.919999999999995,87.84
60,1088.0,1.269349525332451,63.349999999999994,88.72
61,1171.0,1.2786019716486334,63.55,88.06
62,1235.0,1.2886284557133914,63.353333333333325,88.38
63,1291.0,1.2923873615451158,63.175000000000004,88.51
64,1362.0,1.299683773884177,62.894000000000005,88.5
65,1452.0,1.2400515686422586,64.08,88.54
66,1519.0,1.2264576323851943,64.63499999999999,88.75
67,1597.0,1.2322957954853773,64.45666666666666,88.64
68,1672.0,1.243699778418988,64.1775,88.67
69,1751.0,1.2488259963065387,64.05199999999999,88.44
70,1855.0,1.134469852425158,67.15,88.82
71,1944.0,1.1783769314102828,66.035,88.52
72,2031.0,1.194807189963758,65.53333333333333,88.56
73,2128.0,1.1988730068746953,65.33250000000001,88.71
74,2231.0,1.1990009581878782,65.27,89.38
75,2352.0,1.1282337783575058,67.56,88.74
76,2465.0,1.1355596258491278,67.24,89.42
77,2575.0,1.1413225051114957,67.02333333333334,89.65
78,2672.0,1.1481280614845455,66.82249999999999,89.35
79,2798.0,1.1513705917775632,66.80199999999999,89.44
80,2954.0,1.059365725800395,68.86,89.05
81,3070.0,1.0934350634589791,68.025,89.59
82,3184.0,1.104736957301696,67.66,90.12
83,3320.0,1.106550831615925,67.61749999999999,89.17
84,3444.0,1.1141620066136122,67.538,89.73
85,3604.0,1.024980911001563,70.19,89.46
86,3726.0,1.045187139004469,69.765,89.92
87,3860.0,1.0614720472246408,69.21000000000001,89.58
88,3997.0,1.0680164502449334,68.8925,89.83
89,4133.0,1.0754660178497433,68.678,89.51
90,4292.0,0.9967921064198018,70.36,89.41
91,4423.0,1.003074993286282,70.345,89.69
92,4570.0,1.0152361314818263,69.87,89.98
93,4699.0,1.0284966347571463,69.5825,89.68
94,4859.0,1.030378785701096,69.67999999999999,90.11
95,5051.0,0.9694591510891915,71.41,89.83
96,5203.0,0.9790985137689858,70.95,89.98
97,5381.0,0.991531819563359,70.51666666666667,89.87
98,5554.0,0.9943623218042776,70.38499999999999,89.83
99,5710.0,1.0011558733783663,70.256,90.0
100,5897.0,0.9471661133915186,71.88,89.93
101,6082.0,0.9527719939760864,71.64500000000001,90.04
102,6232.0,0.9608128110865752,71.57333333333334,89.73
103,6408.0,0.9670871144551784,71.35249999999999,90.28
104,6588.0,0.9721198311179876,71.292,90.24
105,6792.0,0.8865897540003062,73.58,89.81
106,6980.0,0.9031235068924726,73.14,90.35
107,7164.0,0.9181269106765588,72.71,90.45
108,7349.0,0.9293843596521765,72.41250000000001,90.25
109,7523.0,0.937289534792304,72.1,90.36
110,7749.0,0.8622073664218187,73.83,90.32
111,7942.0,0.8744323879480362,73.75,90.1
112,8137.0,0.8880698845485846,73.33666666666666,90.63
113,8335.0,0.9023804041072726,72.925,90.38
114,8524.0,0.9073603260353208,72.906,89.93
115,8744.0,0.8461538291350007,74.7,90.88
116,8953.0,0.8606984057687223,74.35000000000001,90.53
117,9140.0,0.8679634902626276,74.14333333333335,90.16
118,9338.0,0.8749481545463205,73.9475,90.18
119,9533.0,0.8820364207163454,73.798,90.78
120,9737.0,0.8340025676339865,74.94,90.55
121,9951.0,0.8269750261008739,74.82,90.45
122,10153.0,0.8399059227804343,74.58,90.58
123,10353.0,0.8486111313588918,74.3425,90.07
124,10565.0,0.8583364549472928,74.16,90.62
125,10786.0,0.8070206086784601,75.7,90.64
126,11005.0,0.8109962232336402,75.595,90.61
127,11232.0,0.8129410713265339,75.57000000000001,91.34
128,11437.0,0.8239237854331731,75.295,91.02
129,11639.0,0.8294747893840074,75.14999999999999,90.99
130,11899.0,0.7500262673422694,77.74,90.63
131,12135.0,0.7705337350461632,76.835,90.81
132,12348.0,0.7776474585098525,76.52333333333333,90.74
133,12576.0,0.7853177048815414,76.2675,90.55
134,12796.0,0.7933070277839899,76.044,90.65
135,13030.0,0.7424224831163884,77.25,90.76
136,13276.0,0.7451467810738832,77.225,90.89
137,13515.0,0.7567894507360955,76.94666666666666,90.63
138,13735.0,0.768555433482863,76.6,90.74
139,13969.0,0.7732420335389674,76.536,90.71
140,14257.0,0.7021226792111993,78.34,90.46
141,14501.0,0.7232534082438796,77.62,90.33
142,14745.0,0.7397921491488815,77.30333333333334,90.67
143,15002.0,0.7460726007875055,77.1875,90.85
144,15255.0,0.7556378626987338,76.964,90.72
145,15533.0,0.7199355963841081,78.36,90.71
146,15803.0,0.7228300130926073,78.06,90.84
147,16072.0,0.7246335409525781,77.79333333333334,90.68
148,16325.0,0.7329000702775084,77.4875,91.05
149,16586.0,0.7392945446711033,77.336,90.17
150,16943.0,0.7854966919124127,75.96000000000001,90.16
151,16956.0,0.7275112571343779,77.745,91.17
152,16974.0,0.6841664452782522,79.14333333333333,91.66
153,16989.0,0.6528214093395509,80.11,91.62
154,17006.0,0.6338935419283808,80.742,91.82
155,17461.0,0.5285288391783833,83.93,91.63
156,17934.0,0.5304057126510888,83.92500000000001,91.87
157,18400.0,0.526464068096752,84.10333333333332,91.8
158,18896.0,0.5181937514641323,84.38,91.81
159,19355.0,0.516710152970627,84.422,91.85
160,19847.0,0.4845312142930925,85.26,92.11
161,20309.0,0.4947078284416348,85.155,91.97
162,20764.0,0.49202624878225226,85.19666666666666,91.94
163,21247.0,0.4851231627468951,85.50999999999999,92.19
164,21712.0,0.4838215917188674,85.55,92.16
165,22196.0,0.4588769124094397,86.38,92.06
166,22666.0,0.4592683863947168,86.44,92.15
167,23104.0,0.46380837038221456,86.18333333333334,92.04
168,23572.0,0.4647213814542629,86.125,92.32
169,24055.0,0.4671430858235806,86.158,92.37
170,24527.0,0.4513263515420258,86.53,92.18
171,24976.0,0.44888861816283315,86.61,92.11
172,25436.0,0.4503182983578493,86.41666666666666,92.31
173,25930.0,0.44869814878096803,86.47,92.23
174,26401.0,0.44781925290487706,86.524,92.17
175,26864.0,0.42599015855789185,87.53999999999999,92.15
176,27360.0,0.42726275875698777,87.345,92.1
177,27819.0,0.43132080651447174,87.2,92.12
178,28301.0,0.43345441633090376,87.14,92.1
179,28772.0,0.43275756591670217,87.194,92.18
180,29232.0,0.43000739452615383,87.29,92.01
181,29696.0,0.4264638255881146,87.36500000000001,91.98
182,30179.0,0.4285686003671338,87.36333333333334,92.16
183,30652.0,0.42938375065103174,87.3525,92.02
184,31113.0,0.42849127556085587,87.37,92.11
185,31578.0,0.4120012388341129,88.03,92.23
186,32028.0,0.4162426401488483,87.91499999999999,92.22
187,32500.0,0.4157745266376684,87.89,92.26
188,32955.0,0.4129413986741565,87.94,91.99
189,33407.0,0.4135995769761503,87.914,92.12
190,33871.0,0.40027721076831224,88.42999999999999,92.18
191,34335.0,0.4007007161038928,88.345,92.17
192,34804.0,0.4022084669995432,88.24,92.08
193,35252.0,0.40321286366996356,88.14,92.1
194,35725.0,0.40503347397390754,88.044,92.18
195,36196.0,0.3928281195797026,88.19,92.15
196,36694.0,0.3915533697679639,88.44,92.19
197,37186.0,0.38845854614985487,88.66666666666667,92.23
198,37626.0,0.3905840684478171,88.68,92.27
199,38089.0,0.39233364648595453,88.592,92.22
200,38569.0,0.38404801456816495,88.77000000000001,92.16
201,39053.0,0.38606516261119395,88.755,92.32
202,39526.0,0.38430621280210714,88.73,92.08
203,39984.0,0.38587168988818304,88.6175,92.1
204,40427.0,0.3883374081946909,88.604,92.52
205,40899.0,0.3788325151130557,89.01,92.23
206,41361.0,0.38532602722290904,88.68,92.19
207,41855.0,0.37852185635765395,88.9,92.37
208,42288.0,0.3804322780948132,88.85,92.27
209,42766.0,0.3797738598607481,88.832,92.35
210,43264.0,0.354134420350194,89.51,92.32
211,43723.0,0.3632854047622532,89.075,92.31
212,44170.0,0.36642437324114147,89.11333333333333,92.27
213,44639.0,0.3692650302920956,89.0675,92.14
214,45068.0,0.3705055183550343,89.044,92.22
215,45536.0,0.3687621939536184,89.07000000000001,92.3
216,45980.0,0.36603754822304474,89.19500000000001,92.2
217,46442.0,0.36809092849089453,89.12333333333333,92.15
218,46912.0,0.36500367745081896,89.305,92.43
219,47353.0,0.36546024988312276,89.24,92.26
220,47803.0,0.35720700842887165,89.46,92.24
221,48245.0,0.36236193793639543,89.225,92.41
222,48678.0,0.3611810245355591,89.33,92.34
223,49140.0,0.35946676750737244,89.3825,92.32
224,49600.0,0.3595158901212737,89.378,92.34
225,50061.0,0.34688546366430817,89.68,92.22
226,50520.0,0.34713807884394193,89.785,92.3
227,50980.0,0.34785448087301724,89.78,92.16
228,51432.0,0.3504205208598869,89.7525,92.35
229,51870.0,0.34964570658830924,89.782,92.5
230,52334.0,0.3400808816794306,90.03999999999999,92.45
231,52778.0,0.34703052941244095,89.74,92.13
232,53230.0,0.34862750002431375,89.57000000000001,92.31
233,53664.0,0.3485299252825789,89.71249999999999,92.31
234,54120.0,0.3477498690102249,89.762,92.26
235,54587.0,0.33470608587004247,90.25999999999999,92.28
236,55040.0,0.3383664575442672,89.99000000000001,92.06
237,55492.0,0.33653137104275327,90.08333333333334,92.21
238,55921.0,0.34075238481955605,89.895,92.37
239,56361.0,0.3399069647157565,89.934,92.29
240,56834.0,0.31938251304719595,90.72,92.2
241,57272.0,0.3266025107153691,90.39,92.38
242,57729.0,0.3278177830791101,90.43333333333334,92.26
243,58184.0,0.330970655717887,90.33,92.15
244,58646.0,0.32981837154701354,90.318,92.13
245,59092.0,0.3243724323110655,90.36999999999999,92.23
246,59522.0,0.3265566060966812,90.3,92.41
247,59979.0,0.32988224910541125,90.16333333333333,92.33
248,60433.0,0.33119480368471704,90.1225,92.2
249,60883.0,0.3312052418142557,90.166,92.29
