,Loss,train-acc,test-acc
151,0.556929978620261,83.00999999999999,92.21
152,0.5416134435075025,83.56,92.38
153,0.5326659591225907,83.8875,92.37
154,0.5270477605152876,83.946,92.51
155,0.4787361303009093,85.15,92.35
156,0.473421697685495,85.425,92.48
157,0.4727687246811887,85.50666666666666,92.57
158,0.47688407397363336,85.4375,92.52
159,0.4736145462363958,85.55,92.62
160,0.44530760856717827,86.85000000000001,92.47
161,0.4461341634998098,86.83,92.65
162,0.4462972038350999,86.73666666666666,92.66
163,0.4479616487608291,86.715,92.58
164,0.44928998182974755,86.67,92.66
165,0.43993236813135445,86.74,92.65
166,0.4310501159364358,87.015,92.73
167,0.4349176612434288,86.86,92.65
168,0.43646247783117,86.8,92.7
169,0.4348174837831408,86.9,92.63
170,0.421434384310618,87.3,92.68
171,0.42844878980703655,87.03,92.6
172,0.42985325581409656,86.90666666666667,92.68
173,0.4272393754689256,86.99249999999999,92.68
174,0.42874889518013226,86.98599999999999,92.81
175,0.40837918025068937,88.14,92.63
176,0.4070969393127598,88.0,92.61
177,0.4104252579426393,87.82333333333334,92.74
178,0.41020428340579385,87.7525,92.85
179,0.4111364728955552,87.664,92.7
180,0.40138711931370197,88.16000000000001,92.58
181,0.4017872618623078,88.02499999999999,92.66
182,0.40212911560945214,87.99333333333334,92.86
183,0.4039685166734271,87.875,92.76
184,0.4048855108097196,87.822,92.95
185,0.38801833158545196,88.53999999999999,92.69
186,0.3932547466941178,88.32,92.74
187,0.3940071945618838,88.21666666666667,92.73
188,0.3935607278058305,88.2425,92.83
189,0.39379467332325874,88.268,92.78
190,0.3737602760773152,88.85,92.63
191,0.37504816505219785,88.96,92.85
192,0.38287648986962936,88.47,92.82
193,0.3869031749954447,88.36,92.82
194,0.38651614390946926,88.396,92.81
195,0.3736192735824734,89.13,92.79
196,0.3789833223568276,88.82,92.75
197,0.38127152202030024,88.64,92.73
198,0.38098607637407256,88.715,92.68
199,0.3823607345148921,88.714,92.73
200,0.3651590544115752,88.94,92.64
201,0.3650718121668324,89.02,92.8
202,0.3657209031690533,89.00333333333333,92.85
203,0.3673042300443631,88.94999999999999,92.74
204,0.3701695815237239,88.9,92.71
205,0.34835528797842563,89.83,92.89
206,0.35821124074608085,89.275,92.82
207,0.3580558011944716,89.28666666666668,92.71
208,0.36225741255399774,89.1775,92.75
209,0.3636044203160331,89.11200000000001,92.85
210,0.3662954036463052,89.05999999999999,92.68
211,0.36242252069711683,89.24499999999999,92.76
212,0.36121038648237785,89.25,92.82
213,0.36110489157773557,89.28,92.7
214,0.36014991120323536,89.252,92.77
215,0.35561640281416473,89.37,92.83
216,0.355268452570308,89.41,92.74
217,0.35350021888532984,89.4,92.76
218,0.3546128805621993,89.345,92.7
219,0.3527293321499601,89.398,92.7
220,0.33862168560363354,89.72,92.81
221,0.34181624781060965,89.71000000000001,92.73
222,0.35002173706516626,89.51333333333334,92.89
223,0.3507970939904917,89.4725,92.7
224,0.35043627857062964,89.426,92.54
225,0.33612361141853037,90.19,92.75
226,0.3374916415247135,89.95,92.54
227,0.33613580258811515,89.95333333333333,92.56
228,0.33578228449402375,89.8975,92.78
229,0.336680742834881,89.834,92.63
230,0.32619295400287956,90.36999999999999,92.71
231,0.32550571650685745,90.33,92.73
232,0.3320379542492641,90.07666666666667,92.48
233,0.3366192556266906,89.8975,92.73
234,0.33701133175427095,89.89200000000001,92.77
235,0.32098469100520016,90.47,92.67
236,0.32410997937992214,90.225,92.78
237,0.32659363900093985,90.07,92.68
238,0.32616864994796924,90.135,92.82
239,0.32763310276009144,90.078,92.71
240,0.31334704415593295,90.73,92.66
241,0.3207568801068701,90.36999999999999,92.74
242,0.32228251100859295,90.35666666666667,92.84
243,0.3204715048361104,90.46,92.94
244,0.3210887363197282,90.428,92.75
245,0.3258676674226299,90.07,92.64
246,0.31754549059690906,90.425,92.69
247,0.320390600932762,90.16333333333333,92.71
248,0.32313076065899804,90.08749999999999,92.6
249,0.3226915894579142,90.074,92.92
